borrower_id,income_trend_score,balance_trend_score,payment_consistency_score,expense_pressure_score,income_volatility_score,loan_health_score,risk_bucket
B8714,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8715,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8716,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8717,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8718,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8719,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8720,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8721,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8722,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8723,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8724,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8725,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8726,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8727,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8728,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8729,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8730,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8731,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8732,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8733,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8734,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8735,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8736,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8737,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8738,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8739,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8740,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8741,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8742,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8743,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8744,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8745,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8746,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8747,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8748,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8749,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8750,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8751,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8752,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8753,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8754,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8755,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8756,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8757,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8758,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8759,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8760,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8761,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8762,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8763,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8764,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8765,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8766,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8767,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8768,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8769,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8770,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8771,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8772,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8773,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8774,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8775,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8776,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8777,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8778,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8779,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8780,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8781,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8782,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8783,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8784,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8785,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8786,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8787,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8788,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8789,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8790,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8791,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8792,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8793,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8794,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8795,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8796,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8797,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8798,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8799,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8800,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8801,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8802,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8803,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8804,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8805,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8806,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8807,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8808,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8809,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8810,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8811,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8812,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8813,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8814,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8815,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8816,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8817,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8818,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8819,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8820,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8821,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8822,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8823,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8824,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8825,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8826,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8827,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8828,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8829,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8830,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8831,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8832,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8833,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8834,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8835,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8836,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8837,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8838,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8839,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8840,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8841,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8842,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8843,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8844,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8845,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8846,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8847,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8848,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8849,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8850,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8851,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8852,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8853,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8854,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8855,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8856,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8857,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8858,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8859,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8860,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8861,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8862,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8863,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8864,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8865,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8866,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8867,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8868,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8869,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8870,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8871,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8872,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8873,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8874,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8875,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8876,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8877,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8878,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8879,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8880,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8881,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8882,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8883,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8884,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8885,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8886,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8887,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8888,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8889,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8890,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8891,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8892,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8893,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8894,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8895,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8896,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8897,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8898,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8899,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8900,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8901,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8902,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8903,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8904,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8905,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8906,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8907,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8908,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8909,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8910,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8911,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8912,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8913,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8914,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8915,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8916,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8917,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8918,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8919,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8920,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8921,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8922,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8923,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8924,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8925,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8926,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8927,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8928,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8929,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8930,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8931,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8932,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8933,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8934,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8935,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8936,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8937,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8938,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8939,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8940,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8941,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8942,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8943,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8944,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8945,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8946,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8947,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8948,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8949,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8950,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8951,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8952,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8953,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8954,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8955,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8956,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8957,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8958,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8959,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8960,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8961,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8962,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8963,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8964,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8965,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8966,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8967,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8968,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8969,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8970,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8971,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8972,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8973,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8974,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8975,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8976,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8977,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8978,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8979,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8980,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8981,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8982,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8983,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8984,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8985,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8986,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8987,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8988,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8989,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8990,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8991,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8992,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8993,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8994,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8995,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8996,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8997,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8998,100.0,100.0,100.0,100.0,100.0,100.0,Green
B8999,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9000,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9001,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9002,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9003,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9004,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9005,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9006,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9007,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9008,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9009,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9010,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9011,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9012,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9013,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9014,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9015,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9016,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9017,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9018,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9019,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9020,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9021,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9022,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9023,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9024,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9025,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9026,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9027,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9028,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9029,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9030,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9031,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9032,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9033,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9034,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9035,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9036,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9037,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9038,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9039,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9040,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9041,100.0,99.73,100.0,100.0,100.0,99.93,Green
B9042,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9043,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9044,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9045,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9046,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9047,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9048,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9049,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9050,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9051,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9052,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9053,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9054,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9055,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9056,100.0,99.69,100.0,100.0,100.0,99.92,Green
B9057,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9058,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9059,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9060,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9061,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9062,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9063,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9064,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9065,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9066,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9067,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9068,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9069,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9070,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9071,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9072,100.0,99.76,100.0,100.0,100.0,99.94,Green
B9073,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9074,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9075,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9076,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9077,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9078,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9079,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9080,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9081,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9082,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9083,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9084,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9085,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9086,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9087,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9088,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9089,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9090,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9091,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9092,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9093,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9094,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9095,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9096,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9097,100.0,99.73,100.0,100.0,100.0,99.93,Green
B9098,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9099,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9100,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9101,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9102,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9103,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9104,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9105,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9106,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9107,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9108,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9109,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9110,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9111,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9112,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9113,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9114,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9115,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9116,100.0,99.81,100.0,100.0,100.0,99.95,Green
B9117,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9118,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9119,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9120,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9121,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9122,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9123,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9124,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9125,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9126,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9127,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9128,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9129,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9130,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9131,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9132,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9133,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9134,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9135,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9136,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9137,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9138,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9139,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9140,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9141,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9142,100.0,99.93,100.0,100.0,100.0,99.98,Green
B9143,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9144,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9145,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9146,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9147,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9148,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9149,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9150,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9151,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9152,100.0,99.81,100.0,100.0,100.0,99.95,Green
B9153,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9154,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9155,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9156,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9157,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9158,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9159,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9160,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9161,100.0,100.0,100.0,100.0,100.0,100.0,Green
B9162,100.0,100.0,100.0,100.0,100.0,100.0,Green
