borrower_id,borrower_type,loan_amount,emi_amount,avg_monthly_income,month1_balance,month1_income,month1_paid,month2_balance,month2_income,month2_paid,month3_balance,month3_income,month3_paid,month4_balance,month4_income,month4_paid,month5_balance,month5_income,month5_paid,month6_balance,month6_income,month6_paid,defaulted,actual_default_late_period,predicted_default,default_probability,pilot_health_score,pilot_risk_bucket,prediction_result
B8125,salaried,83200,2976.78,23995,15095.68,23634.09,True,13978.62,21157.88,True,8289.96,18425.7,True,3323.29,10928.51,False,724.62,7462.13,False,3416.21,10150.97,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8126,farmer,91582,3674.19,49894,39481.92,48006.1,True,38707.21,37802.45,True,21843.13,28340.35,True,16255.98,45328.94,False,2047.48,33658.9,False,10228.3,24157.76,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8127,gig_worker,81266,3833.87,78306,75573.82,81038.18,True,70513.52,97107.96,True,53440.85,54548.27,True,22467.69,44995.24,False,4995.27,42847.74,False,15182.51,43684.42,True,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8128,small_trader,27012,921.03,30581,13884.54,29541.72,True,14971.21,29296.03,True,14695.81,28724.64,True,15315.71,28592.4,True,15685.56,28702.37,True,16082.11,28201.22,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8129,small_trader,81746,2909.63,44406,26558.52,42535.42,True,25266.08,44746.95,True,25131.8,46299.77,True,25295.59,48658.27,True,24726.14,49240.0,True,24631.14,50999.17,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B8130,farmer,31856,987.79,21069,12899.82,21128.02,True,13295.34,21968.79,True,13098.68,22089.84,True,13504.29,21734.79,True,13842.46,23072.59,True,13376.57,22488.96,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8131,small_trader,54974,2248.17,45104,21371.58,45841.76,True,20440.47,46550.83,True,20200.57,49201.68,True,20308.43,49657.47,True,21128.6,52765.94,True,19670.64,53932.43,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8132,small_trader,197807,7539.63,43867,37681.74,42392.85,True,34104.8,41674.04,True,36304.86,43099.58,True,33575.07,44850.76,True,32579.42,44799.28,True,30367.26,45573.03,True,False,False,False,0.0008,99.92,Green,Correctly Cleared
B8133,gig_worker,41182,1246.72,63965,46472.02,62900.24,True,44699.42,61432.03,True,44441.17,59777.41,True,41899.83,59218.27,True,39817.36,56952.88,True,38366.21,56768.68,True,False,False,False,0.0022,99.78,Green,Correctly Cleared
B8134,farmer,47690,1626.31,36976,30137.15,35879.03,True,31866.72,35796.29,True,32237.63,37124.2,True,31143.1,35657.1,True,32518.19,36636.52,True,34293.96,37313.18,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8135,gig_worker,47744,2360.71,8410,5662.88,8593.46,True,5723.33,8614.07,True,5282.83,8726.31,True,5151.88,8517.34,True,5182.14,8856.09,True,5287.39,8832.46,True,False,False,False,0.0014,99.86,Green,Correctly Cleared
B8136,small_trader,159196,6088.67,22149,13485.88,22465.15,True,14055.91,22230.69,True,13920.83,22845.01,True,14786.02,22550.74,True,15448.09,22789.36,True,16087.3,23236.14,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8137,farmer,148043,5118.78,50228,34331.04,47926.68,True,33091.1,47859.57,True,36383.87,46441.45,True,36706.43,45468.02,True,32499.15,44716.28,True,33156.75,43898.18,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8138,salaried,160775,5501.4,50552,29059.14,52748.15,True,28516.64,52404.79,True,29801.99,54610.08,True,26484.68,57684.83,True,29699.12,59232.82,True,29178.08,60152.27,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8139,farmer,59064,2588.58,38815,29207.35,38838.1,True,29843.96,38598.34,True,28780.78,39426.96,True,30437.52,39386.94,True,30614.88,39762.73,True,32105.82,40573.48,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8140,gig_worker,187414,8279.36,46390,35630.18,46069.7,True,37460.29,44555.37,True,37341.69,43366.2,True,36499.77,44833.0,True,39452.64,43465.47,True,41374.95,42290.84,True,False,False,False,0.0005,99.95,Green,Correctly Cleared
B8141,gig_worker,11961,466.74,22012,16100.26,21859.86,True,16080.95,21744.57,True,16346.27,21228.21,True,16315.76,20560.21,True,15975.87,20813.67,True,16754.22,20075.59,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8142,small_trader,11519,554.93,21349,11670.48,22796.36,True,10859.63,23121.77,True,5067.46,18386.2,True,3365.88,17075.25,False,369.85,10818.33,True,3196.45,7745.57,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8143,salaried,85226,2784.86,37903,18033.04,36827.97,True,18863.72,36528.16,True,19464.77,36890.07,True,19525.84,35100.35,True,20578.43,34504.62,True,21117.97,34770.97,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8144,gig_worker,179686,5577.53,45803,28831.49,44806.58,True,30319.76,43612.28,True,30856.81,43827.24,True,29519.01,44773.06,True,30863.49,43347.7,True,31513.17,43311.54,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8145,farmer,194428,6063.84,60584,33177.53,59683.36,True,34333.93,59316.13,True,33374.73,59278.89,True,30015.05,57733.24,True,31970.0,58747.81,True,29174.63,58486.72,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8146,small_trader,104875,4068.51,28363,20929.14,29482.59,True,20831.91,30139.02,True,21805.69,31231.12,True,20545.5,32338.2,True,19897.14,33224.85,True,20418.85,34312.92,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8147,small_trader,49933,2130.55,14746,12550.86,15283.17,True,12441.08,15177.24,True,13571.33,15370.66,True,13341.55,15517.59,True,14044.4,15155.71,True,14032.7,15557.74,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8148,farmer,114468,4317.54,58278,32228.67,59892.24,True,34457.28,58561.23,True,32962.71,59130.44,True,32684.85,57927.25,True,31367.01,59095.8,True,33685.31,55909.49,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8149,small_trader,127176,5283.22,25919,22098.37,26340.04,True,23646.66,26117.54,True,23051.16,25828.76,True,24466.99,25522.96,True,25848.86,25864.98,True,25522.89,25730.11,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8150,salaried,109521,3786.34,66817,49931.6,64698.85,True,48443.51,67226.37,True,50232.25,66188.64,True,51395.87,70162.48,True,47087.75,71008.48,True,50278.76,71941.65,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8151,gig_worker,147946,5938.36,40369,25788.39,41054.27,True,24432.75,41163.53,True,25911.62,40538.46,True,24120.81,40528.63,True,23847.83,41471.14,True,22717.69,41310.99,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8152,farmer,72693,3340.37,16472,8298.32,16702.59,True,8213.58,16796.32,True,7855.01,16652.34,True,7705.82,16568.86,True,7487.13,16473.95,True,7504.74,16404.0,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8153,gig_worker,40438,2017.81,35281,20795.79,33622.79,True,20634.23,35354.44,True,19645.75,35784.85,True,20184.69,36686.68,True,19436.82,37769.79,True,19103.09,40124.41,True,False,False,False,0.0008,99.92,Green,Correctly Cleared
B8154,salaried,114833,5502.24,55382,45862.82,55204.02,True,45984.05,53612.84,True,46604.53,53475.64,True,46876.82,50737.4,True,48196.01,50507.69,True,48058.57,50435.48,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8155,small_trader,46722,2215.4,45866,31449.82,47176.39,True,31744.75,47203.04,True,32984.08,47124.62,True,33886.26,45219.9,True,34104.41,43877.32,True,33641.82,43766.09,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8156,small_trader,107203,5144.75,15478,7289.23,15845.96,True,7617.5,15176.9,True,7645.93,15464.04,True,7785.04,14717.58,True,8064.27,15143.43,True,8306.12,14523.06,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8157,salaried,161999,5064.59,60488,45364.49,64731.74,True,30407.08,60515.74,True,25978.16,39533.26,True,12442.76,50255.48,False,1949.16,35888.41,False,10691.57,32813.35,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8158,farmer,113975,4861.78,27681,14315.86,27870.46,True,14369.92,28239.4,True,14512.99,29175.08,True,14231.53,28432.78,True,14934.21,27903.14,True,14314.95,28705.76,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8159,gig_worker,123496,5482.44,31360,23793.22,32143.45,True,22067.46,31988.06,True,24269.6,30339.26,True,24337.28,30468.42,True,24512.28,29766.28,True,25149.66,29588.35,True,False,False,False,0.0017,99.83,Green,Correctly Cleared
B8160,farmer,30398,1033.79,55012,26298.32,54186.32,True,26310.33,54810.74,True,26782.31,56701.49,True,27860.37,59563.1,True,28084.25,62794.83,True,26760.9,63859.88,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8161,gig_worker,59560,2973.67,77342,65510.34,75481.93,True,63918.26,79486.45,True,60180.0,82987.26,True,59327.44,82346.38,True,57131.61,86155.5,True,56589.73,87961.74,True,False,False,False,0.0094,99.06,Green,Correctly Cleared
B8162,salaried,129856,4371.38,16116,7128.86,15428.38,True,6838.42,16158.83,True,6486.55,16668.62,True,6653.75,17166.42,True,6576.82,18077.03,True,6604.4,18488.25,True,False,False,False,0.0013,99.87,Green,Correctly Cleared
B8163,small_trader,79917,3203.57,62389,30539.0,62728.35,True,29666.83,62886.47,True,30988.13,66725.18,True,28820.62,68905.11,True,27930.12,71030.16,True,26592.25,72330.52,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8164,farmer,67863,2636.6,50262,28825.56,52136.64,True,28415.36,53181.81,True,27257.12,53822.52,True,25301.62,54342.5,True,24651.21,55816.91,True,24402.76,55913.08,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8165,farmer,69698,3219.24,37351,31351.08,37984.78,True,32316.65,37529.9,True,32094.86,37922.37,True,30467.57,37514.58,True,31250.45,37523.26,True,31847.13,37327.32,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8166,small_trader,124644,5100.85,12571,9627.96,12266.57,True,8457.11,10663.05,True,5661.05,12096.61,True,3975.37,9298.02,True,319.23,4226.76,False,1781.15,4980.7,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8167,farmer,14755,701.97,40974,32771.93,41529.04,True,30313.14,42943.76,True,12793.03,35347.08,True,15183.09,28268.83,True,1393.28,19685.15,False,8399.9,24805.76,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8168,gig_worker,109550,4957.21,10982,7120.86,11053.26,True,7040.0,10851.59,True,7399.74,10678.62,True,7601.79,10614.58,True,7677.81,10607.3,True,8083.79,10330.63,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8169,gig_worker,74896,3286.27,63681,39687.54,62977.69,True,36961.26,61985.58,True,39289.61,61133.66,True,38605.78,60572.14,True,38232.45,61173.54,True,37074.19,60608.05,True,False,False,False,0.0007,99.93,Green,Correctly Cleared
B8170,small_trader,36009,1791.78,30294,30013.65,32340.42,True,28713.16,26116.8,True,14710.16,16314.91,True,7289.41,11900.58,False,1436.28,7005.4,False,4311.95,12429.38,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8171,small_trader,19872,860.28,58160,47485.72,56822.3,True,45525.24,56234.77,True,45511.93,53333.75,True,40495.55,54578.18,True,40159.07,52071.76,True,39596.83,51224.81,True,False,False,False,0.0024,99.76,Green,Correctly Cleared
B8172,farmer,139148,5647.5,16402,8918.48,16245.28,True,9010.38,16699.09,True,9542.14,16887.81,True,9301.34,16838.03,True,9837.23,16882.31,True,10152.8,17582.11,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8173,small_trader,177801,5651.61,71654,57988.36,74180.69,True,54893.98,71608.89,True,53851.66,74518.49,True,55081.99,73950.52,True,52858.08,73519.61,True,52076.24,74237.89,True,False,False,False,0.0019,99.81,Green,Correctly Cleared
B8174,gig_worker,161401,5544.7,62396,45588.06,60886.23,True,43265.25,60278.09,True,43081.74,63897.88,True,40732.88,63426.27,True,42327.66,65929.39,True,40732.07,65136.58,True,False,False,False,0.0018,99.82,Green,Correctly Cleared
B8175,farmer,23834,975.63,11596,9710.57,11054.14,True,10593.45,11140.65,True,10432.96,11421.56,True,10662.56,12160.76,True,10593.76,12097.97,True,11142.3,12491.99,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8176,farmer,132328,5886.42,62774,35052.23,63483.45,True,34274.82,65602.46,True,37443.33,62293.42,True,38655.95,60955.3,True,39450.11,61525.7,True,39911.35,60434.12,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8177,gig_worker,192730,6683.63,62332,35170.34,60300.01,True,36098.87,62804.95,True,35889.06,64437.41,True,37246.66,68016.37,True,38478.37,69234.29,True,38541.02,71935.34,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8178,gig_worker,113341,5461.26,74262,42470.65,76288.63,True,40464.12,77215.19,True,42399.2,81373.2,True,42235.77,83890.16,True,43197.35,85615.3,True,41777.12,87790.28,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8179,small_trader,41662,2009.69,21505,10809.18,22411.78,True,11244.38,23677.6,True,10704.23,23843.84,True,10562.71,24034.76,True,10726.76,24781.57,True,10927.51,25443.15,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8180,farmer,105431,3751.9,51148,34991.43,51065.46,True,26359.06,54720.02,True,17461.9,38911.22,True,14381.24,34228.51,True,2150.99,12062.92,False,6465.5,16875.75,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8181,small_trader,14680,521.12,49117,30921.66,51250.25,True,31428.86,50307.8,True,30163.37,49772.05,True,31078.77,49758.93,True,30502.83,48083.79,True,30892.98,47652.23,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8182,gig_worker,126008,5778.31,11049,8983.68,11203.24,True,8773.48,11352.95,True,7995.1,11341.2,True,7866.38,10916.66,True,7875.24,11554.36,True,7503.64,11480.54,True,False,False,False,0.0088,99.12,Green,Correctly Cleared
B8183,gig_worker,71446,3077.66,69842,64033.81,71570.77,True,60103.76,70332.99,True,59467.96,71895.77,True,61128.01,70189.25,True,54929.56,71176.52,True,55937.81,69891.77,True,False,False,False,0.0067,99.33,Green,Correctly Cleared
B8184,small_trader,65125,2547.49,58945,39336.11,58047.27,True,41208.27,60269.82,True,37466.69,59199.45,True,39753.86,60183.04,True,38829.04,60489.22,True,37990.2,61868.13,True,False,False,False,0.0005,99.95,Green,Correctly Cleared
B8185,gig_worker,43335,1653.35,68869,63885.76,71441.69,True,63068.34,73750.76,True,56567.74,75804.95,True,59177.14,76174.34,True,52478.5,81250.1,True,51408.59,81239.87,True,False,False,False,0.043,95.7,Green,Correctly Cleared
B8186,salaried,169047,6809.92,32403,24410.68,33025.69,True,23793.24,32932.89,True,24220.65,34474.22,True,25269.86,35021.7,True,23357.92,34394.94,True,23912.49,34956.37,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8187,farmer,76545,3516.42,39586,18540.34,38345.39,True,19160.2,38187.57,True,18977.85,37149.0,True,18438.08,37163.78,True,18626.88,37062.79,True,19626.77,36024.89,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8188,gig_worker,15513,720.28,71596,43834.69,73090.03,True,44158.13,74646.67,True,43985.8,77433.56,True,42331.01,78857.42,True,42635.39,80563.7,True,44324.23,84469.91,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8189,farmer,118266,4443.87,67478,56466.3,70830.12,True,51399.06,70910.31,True,51793.12,71455.25,True,53087.63,75728.04,True,52690.81,74749.08,True,51638.13,75548.32,True,False,False,False,0.0026,99.74,Green,Correctly Cleared
B8190,salaried,177656,7423.79,51125,28086.58,52867.18,True,28323.79,53501.3,True,27226.47,49671.74,True,27337.13,51501.94,True,27536.39,50194.37,True,26847.92,48047.87,True,False,False,False,0.0011,99.89,Green,Correctly Cleared
B8191,small_trader,73869,3129.69,44707,41818.75,46647.95,True,43095.7,47519.56,True,40708.52,50477.06,True,39588.74,51898.09,True,40414.47,54146.77,True,41040.48,55364.35,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B8192,salaried,39069,1365.41,48182,26588.98,47229.03,True,24940.9,44948.51,True,11507.97,44477.07,True,9263.74,23087.49,True,941.18,14189.76,False,6352.72,22324.3,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B8193,salaried,22938,1069.99,44982,27963.88,42957.67,True,28093.18,43144.16,True,28343.11,41646.07,True,27233.58,43020.65,True,28510.94,42239.79,True,27536.69,42027.38,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8194,gig_worker,136103,4865.36,38574,26397.21,39322.07,True,27603.31,40502.9,True,28810.57,41717.11,True,28776.76,44744.43,True,31172.64,46500.21,True,31027.56,46860.92,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8195,farmer,157480,7745.33,29532,19090.82,28466.11,True,18914.4,29058.23,True,18861.99,29787.26,True,16896.08,30284.8,True,16459.36,31227.7,True,17276.44,31650.21,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8196,salaried,118530,4817.86,64072,33594.54,61982.68,True,33268.79,64794.65,True,32528.39,64115.13,True,31795.85,67635.43,True,28746.2,67254.43,True,28606.9,69574.04,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8197,small_trader,170173,6246.36,58875,42596.08,59206.46,True,41760.12,61303.51,True,42750.27,62181.4,True,40782.06,66545.62,True,42100.92,66127.53,True,40402.03,69051.35,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8198,gig_worker,69279,2472.54,42817,23750.21,40728.88,True,24164.77,42397.88,True,22970.22,41757.25,True,22934.6,43225.1,True,22339.69,44276.55,True,22340.34,44388.08,True,False,False,False,0.0004,99.96,Green,Correctly Cleared
B8199,salaried,167218,7677.53,42924,32995.4,42746.95,True,32202.91,42810.72,True,31943.37,41908.34,True,29276.03,42497.87,True,29081.65,41832.33,True,29700.39,42162.33,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B8200,gig_worker,151557,7452.11,59171,27335.98,57335.78,True,28279.14,59401.92,True,27086.23,60662.96,True,27447.54,61551.08,True,26877.04,64679.22,True,28135.5,65034.99,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8201,farmer,52332,2072.08,44034,31249.99,45097.51,True,29911.06,46299.08,True,30173.06,44774.23,True,30560.46,44434.98,True,28455.36,43748.67,True,29304.39,43419.28,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B8202,small_trader,98875,4891.2,79368,44199.24,81158.41,True,45048.13,78563.16,True,43967.05,79961.93,True,46063.93,79518.1,True,46924.0,80035.74,True,46376.66,80614.07,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8203,farmer,37680,1788.63,17647,8562.34,18187.78,True,8309.3,18695.65,True,8675.19,18760.9,True,8617.8,19031.16,True,8234.24,20368.06,True,8331.24,20263.46,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B8204,salaried,65658,2861.99,8850,5830.01,9202.46,True,5941.19,9359.4,True,5570.72,10032.22,True,5182.84,9905.47,True,4963.25,10313.43,True,5095.29,10374.21,True,False,False,False,0.0005,99.95,Green,Correctly Cleared
B8205,salaried,35397,1511.55,76124,62531.58,75408.18,True,65684.69,73733.1,True,67246.68,79559.24,True,70781.46,81658.0,True,72411.64,84896.17,True,73417.13,86250.06,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B8206,gig_worker,44559,1904.07,51923,40162.22,52816.37,True,39213.82,51350.27,True,39513.49,50313.97,True,41370.36,49457.58,True,40985.35,49431.64,True,40079.51,47547.98,True,False,False,False,0.0007,99.93,Green,Correctly Cleared
B8207,farmer,62345,2360.19,79447,52240.42,76434.58,True,52425.98,77425.99,True,49579.97,75189.51,True,49533.79,76328.98,True,49920.79,78480.32,True,48247.38,78882.09,True,False,False,False,0.0007,99.93,Green,Correctly Cleared
